listing_name,building_name,apartment_number,address,add_lat,add_long,property_management_name,monthly_rent,property_type,bedroom_count,bathroom_count,utility_water,utility_heat,utility_electricity,utility_laundry,utility_wifi,included_appliances,parking_availability,parking_rates,parking_slots,parking_distance,parking_restrictions,parking_availability_status,pet_friendly,smoking_allowed,apartment_size,apartment_size_unit,is_furnished,lease_duration,availability_status,dist_hospital,dist_school,dist_restaurant,source,website,image,description,property_image,load_datetime,parking_address,dist_busstop,dist_downtown,dist_clayton_park,dist_rockingham,dist_larry_uteck_area,dist_central_halifax
"44 Gazebo Lane Hatchet Lake, Nova Scotia",-1,-1,"44 Gazebo Lane, Hatchet Lake, NS, B3T0A2",44.5665656,-63.7078916,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,12535.123846344195,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1.100377595230022,0.4683375998342189,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/44-gazebo-lane-hatchet-lake-nova-scotia/1682463439,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.604232,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.6091179493443104,8.431723712496746,7.150211966170455,8.003942295444192,9.198766949889682,7.226159876405369
OPEN HOUSE SATURDAY 10-4 - 1 BEDROOM ON PUBLIC GARDENS,-1,-1,"1545 / 1551 South Park Street, Halifax, NS, B3J 4B3",44.643162,-63.5799764,-1,-1.0,-1,1.0,1.0,-1,0,0,0,0,"Gym, Concierge, 24 Hour Security, Bicycle Parking, Elevator in Building",1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,1 Year,-1,0.0833952446013822,0.2648158845354665,0.0727663062941495,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/open-house-saturday-10-4-1-bedroom-on-public-gardens/1678071862,Kijiji.ca,-1,"Gym, Concierge, 24 Hour Security, Bicycle Parking, Elevator in Building",,2024-03-25 03:21:39.604453,,0.037740670173062,0.21045914645991276,3.471957018639948,3.821868060796807,6.545879783115029,1.9305848204196252
Furnished All inclusive Clayton Park West May 1st,-1,-1,"Halifax, NS B3M 4J4",44.6704053,-63.66646229999999,Kijiji User,1850.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,62.0,29,6915.289491120521,-1,-1,-1,-1,930,-1,-1,1 Year,-1,0.8494709183900332,0.2295750461009449,0.1546171289638794,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/furnished-all-inclusive-clayton-park-west-may-1st/1688933832,Kijiji.ca,Kijiji User,-1,,2024-03-25 03:21:39.604697,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",0.7435102160982692,4.687600775433507,1.2185878290220662,1.0810871939190092,2.2252590639977345,2.7899527059153506
NEW! 1 & 2 bdrm apartments: $1895-$2495/mth;  Hammonds Plains,-1,-1,"Appaloosa Run, Hammonds Plains, NS",44.7271332,-63.7487395,Kijiji User,1995.0,-1,1.0,1.5,-1,0,0,0,0,Elevator in Building,0,0.0,144,7428.919796152815,-1,-1,-1,-1,1010,-1,-1,1 Year,-1,,0.1651575265884896,0.20521191091198,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/new-1-2-bdrm-apartments:-1895-2495-mth-hammonds-plains/1685373425,Kijiji.ca,Kijiji User,Elevator in Building,,2024-03-25 03:21:39.604891,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.1651575265884896,10.120961384787128,6.841982162039548,6.316877845022531,3.5935408692176503,8.38081989755843
2-Bedroom Basement Apartment for rent (Halifax Armdale),-1,-1,"Halifax, NS B3N",44.6434545,-63.6333417,Kijiji User,1900.0,-1,2.0,1.0,-1,0,0,0,0,-1,0,434.0,189,3704.2320366889044,-1,-1,-1,-1,550,-1,-1,1 Year,-1,0.8212878022683453,0.6134875404211124,0.4823956063856842,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/2-bedroom-basement-apartment-for-rent-halifax-armdale/1688913129,Kijiji.ca,Kijiji User,-1,,2024-03-25 03:21:39.605099,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",0.487225947285589,2.741745647787116,1.3235217657034206,2.145316436848154,4.6671207464382976,0.8492817121519741
LUXURY 1 BED + DEN IN BEDFORD,-1,-1,"230 Larry Uteck Blvd, Bedford, NS, B3N 0N1",44.6993622,-63.6690505,-1,-1.0,-1,1.0,1.0,-1,0,0,0,0,"Gym, Bicycle Parking, Elevator in Building",1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,1 Year,-1,0.421242387398045,0.2810936957180217,0.476111111580546,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/luxury-1-bed-den-in-bedford/1646233967,Kijiji.ca,-1,"Gym, Bicycle Parking, Elevator in Building",,2024-03-25 03:21:39.605305,,0.5062527682483775,5.821391355800381,2.9239782402057273,2.150608039112729,0.9021157613322257,4.269521847199875
Available April 2- Furnished 1 BR Suites w Citadel Views,-1,-1,"Sackville Street, Halifax, NS, B3J 1L1",44.6448722,-63.5791889,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,280.0,40,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1152790034128353,0.2498227797054617,0.1475874778288463,https://www.kijiji.ca/v-short-term-rental/city-of-halifax/available-april-2-furnished-1-br-suites-w-citadel-views/1687631438,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.605496,"Sackville Street, Downtown Halifax, Halifax, NS B3J 1L1",0.1521426018149078,0.09270898988834912,3.470436553622042,3.79171622963891,6.508728500044796,1.9464277684023679
"2357 Maynard Street Halifax, Nova Scotia",-1,-1,"2357 Maynard Street, Halifax, NS, B3K3T8",44.6532027,-63.5879223,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,62.0,29,832.818858882836,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4537751033373385,0.1882577229038939,0.4690681102754849,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/2357-maynard-street-halifax-nova-scotia/1669241167,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.605696,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",0.4690681102754849,0.714024276076052,2.9139724022865154,3.1363777895751643,5.830206484984352,1.5157431125398326
"146 Ballybunion Run Hammonds Plains, Nova Scotia",-1,-1,"146 Ballybunion Run, Hammonds Plains, NS, B4B0E7",44.7631251,-63.774279,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,8862.91871201568,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1.853714133478992,0.6352337228964726,https://www.kijiji.ca/v-condo-for-sale/city-of-halifax/146-ballybunion-run-hammonds-plains-nova-scotia/1669237969,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.605901,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.6326132455667882,12.618926086264672,9.49724781304877,8.884726305610455,6.1583087276161255,10.99335724908865
2357 Maynard Street,-1,-1,"2357 Maynard Street, Halifax, Nova Scotia, B3K 3T8",44.6532027,-63.5879223,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,62.0,29,832.818858882836,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4537751033373385,0.1882577229038939,0.4690681102754849,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/2357-maynard-street/1677537355,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.606305,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",0.4690681102754849,0.714024276076052,2.9139724022865154,3.1363777895751643,5.830206484984352,1.5157431125398326
"380 Myra Road Porters Lake, Nova Scotia",-1,-1,"380 Myra Road, Porters Lake, NS, B3E1G2",44.7503142,-63.3261836,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,14.0,230,16636.99194752404,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2.2399765396069973,0.7290623682917325,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/380-myra-road-porters-lake-nova-scotia/1685162950,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.606513,"866 Portland Hills Woodside Dartmouth, NS B2W 2N3",0.65349923173373,14.341384120903559,16.941286464809984,16.568502667396764,18.129654135023465,15.982782506927844
"232 Alabaster Way Halifax, Nova Scotia",-1,-1,"232 Alabaster Way, Halifax, NS, B3P0G1",44.6065893,-63.60029280000001,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,3233.5245158740586,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.041772175164759,0.4647354774030424,2.288606531776598,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/232-alabaster-way-halifax-nova-scotia/1685161931,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.606734,"920 Tower Rd, South End, Halifax, NS B3H 1K8",1.9832003879005304,2.9250007413160213,4.343786597451817,5.111352517523674,7.6883911497413475,3.0784838752390953
"995 Winwick Road Halifax, Nova Scotia",-1,-1,"995 Winwick Road, Halifax, NS, B3H4L5",44.6285146,-63.5881808,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,826.0072447782571,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6692414901698935,0.5464350054104943,0.672564005689184,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/995-winwick-road-halifax-nova-scotia/1685161737,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.606939,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.4663143848183116,1.2977839576357368,3.604613831829527,4.174967518182765,6.896291159260492,2.061187035201054
"546 McCabe Lake Drive Middle Sackville, Nova Scotia",-1,-1,"546 McCabe Lake Drive, Middle Sackville, NS, B4E0N6",44.7795267,-63.7474946,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,7251.017817493652,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1.6009686236729626,1.51340668113351,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/546-mccabe-lake-drive-middle-sackville-nova-scotia/1685161669,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.607160,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.99706722394327,12.452732865362124,9.626327653388055,8.898900717546008,6.300444810997898,11.017766168049873
"Lot 20 89 Curto Court Portuguese Cove, Nova Scotia",-1,-1,"Lot 20 89 Curto Court, Portuguese Cove, NS, B3V0A6",44.513917,-63.544321,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,13306.517881983,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,1.4591334635789066,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-20-89-curto-court-portuguese-cove-nova-scotia/1669232498,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.607371,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.199740273650963,9.254690828204112,11.287572275189559,12.079354209115692,14.596771272771464,10.033768249740163
"76 Evandale Lane Bedford, Nova Scotia",-1,-1,"76 Evandale Lane, Bedford, NS, B4B0T2",44.7085605,-63.70501609999999,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6073.376367893712,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.449102973721635,0.1864038609082766,0.9649516157371024,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/76-evandale-lane-bedford-nova-scotia/1685161537,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.607564,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.921686117814922,7.61945950626137,4.416659986327807,3.8279833087920014,1.0926910181598097,5.91964072643484
"Lot 25 118 Curto Court Portuguese Cove, Nova Scotia",-1,-1,"Lot 25 118 Curto Court, Portuguese Cove, NS, B3V0A6",44.5149184,-63.5439245,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,13204.093003992259,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,1.5306580700612722,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-25-118-curto-court-portuguese-cove-nova-scotia/1669232715,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.607762,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.1280454905426248,9.190204959130892,11.234463922582375,12.02442697854501,14.545753279651027,9.976538167137845
"Lot 24 142 Curto Court Portuguese Cove, Nova Scotia",-1,-1,"Lot 24 142 Curto Court, Portuguese Cove, NS, B3V0A6",44.5155458,-63.5441082,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,13132.861581864321,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,1.5717289137584671,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-24-142-curto-court-portuguese-cove-nova-scotia/1669232516,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.607966,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.0938350866477316,9.145956148265338,11.191682309252188,11.981238174190167,14.503482505356233,9.932911462269443
"Lot 320 26 Burdock Lane, Indigo Shores Middle Sackville, Nova Sc",-1,-1,"Lot 320 26 Burdock Lane, Indigo Shores, Middle Sackville, NS, B4E0S1",44.7856273,-63.7420144,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,7156.923434388586,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1.1017013819660697,1.035876509688194,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-320-26-burdock-lane-indigo-shores-middle-sackville-nova-sc/1669232625,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.608169,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.9487366730425876,12.59307479544588,9.857024320123852,9.104286463977013,6.560088290321919,11.215064076656954
"907 Fenian Drive, Kinlock Estates Fall River, Nova Scotia",-1,-1,"907 Fenian Drive, Kinlock Estates, Fall River, NS, B2T1G5",44.8101792,-63.6397536,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6478.280732491018,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1.2410791367426846,1.374523474813928,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/907-fenian-drive-kinlock-estates-fall-river-nova-scotia/1669232512,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.608370,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.4742521680825652,11.753333057642054,10.355720553902692,9.447957484368642,8.028004552078439,11.159255013487186
"Lot 23 153 Curto Court Portuguese Cove, Nova Scotia",-1,-1,"Lot 23 153 Curto Court, Portuguese Cove, NS, B3V0A6",44.516187,-63.5426447,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,13087.93484922386,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,1.6288591668101045,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-23-153-curto-court-portuguese-cove-nova-scotia/1669232508,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.608591,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.0367523607859183,9.115899046588488,11.184961512441385,11.971220616959148,14.500217171569082,9.918666877466439
"15 Walton Drive Halifax Regional Municipality, Nova Scotia",-1,-1,"15 Walton Drive, Halifax Regional Municipality, NS, B3N1X6",44.6445673,-63.6293149,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,434.0,189,3397.415242677284,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6958547500352932,0.5002284623168738,0.3907506649028676,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/15-walton-drive-halifax-regional-municipality-nova-scotia/1672082236,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.608797,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",0.3158103858780545,2.539872919572115,1.3675765286678891,2.1345922357329403,4.721668559574226,0.6386828877687584
"34 Wessex Hill Beaver Bank, Nova Scotia",-1,-1,"34 Wessex Hill, Beaver Bank, NS, B4E3P4",44.81117159999999,-63.6677115,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6331.961378749863,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0.6646676268459676,1.202418793003598,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/34-wessex-hill-beaver-bank-nova-scotia/1669231068,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.609004,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",1.202418793003598,12.24688178862889,10.472970004025047,9.578906368720508,7.807307646716427,11.439928065576373
"6 Glenn Drive Lantz, Nova Scotia",-1,-1,"6 Glenn Drive, Lantz, NS, B2S0J1",44.981284,-63.49494129999999,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,28509.46870575482,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.1542746064620963,0.3152382792480085,0.4088443494933442,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/6-glenn-drive-lantz-nova-scotia/1682461834,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.609225,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.5662469849175839,23.521741797365845,23.379557761395997,22.501106558282547,21.665186055926306,23.710714162395632
OFFICE SPACE FOR LEASE – DOWNTOWN HALIFAX,-1,-1,"1903 Barrington St, Halifax, NS, B3J 3L6",44.6498381,-63.57491109999999,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,150.0,150,151.79288987808144,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4795820778691345,0.1952797476550019,0.0321466924172502,https://www.kijiji.ca/v-commercial-office-space/city-of-halifax/office-space-for-lease-downtown-halifax/1666459845,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.609421,"1815 Upper Water St, Downtown Halifax, Halifax, NS, B3J 1S7",0.0070329057579002,0.31399650594032913,3.587258429316807,3.814852815682037,6.496744245518224,2.1333282957391346
"5668 Ogilvie Street Halifax, Nova Scotia",-1,-1,"5668 Ogilvie Street, Halifax, NS, B3H1C1",44.6280236,-63.57154910000001,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,648.4881738369803,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7077472833630344,0.443287065772815,0.908861077943117,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/5668-ogilvie-street-halifax-nova-scotia/1682461015,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.609627,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.4473442752295905,1.2652584131232243,4.301859825944178,4.78535395057066,7.521521581721034,2.7285602794980712
"DA02 69 Darner Drive Beaver Bank, Nova Scotia",-1,-1,"DA02 69 Darner Drive, Beaver Bank, NS, B4G0E2",44.8281223,-63.6760165,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,8268.92021277274,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1.1983346906762142,0.6426942925528448,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/da02-69-darner-drive-beaver-bank-nova-scotia/1682461002,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.609848,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.7240531380785307,13.485805411554654,11.68229253377244,10.792497839654079,8.93514461713771,12.671427801768399
"41 Zinnia Lane Middle Sackville, Nova Scotia",-1,-1,"41 Zinnia Lane, Middle Sackville, NS, B4E0N9",44.7904771,-63.7621176,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,8814.405135083569,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1.7343899802024905,1.275952258511365,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/41-zinnia-lane-middle-sackville-nova-scotia/1680225682,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.610053,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.8011243166957477,13.495943746992015,10.648095916772633,9.93099638616101,7.311218424181402,12.051472804192398
"Waterfront Land For Sale Pinchgut Lake, West Coast NL",-1,-1,"Halifax, NS B3H 0A2",44.6397797,-63.58028280000001,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,101.5,79,84.70878688034131,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0728682753401156,0.3715998750915419,0.1792384101117122,https://www.kijiji.ca/v-land-for-sale/city-of-halifax/waterfront-land-for-sale-pinchgut-lake-west-coast-nl/1688151017,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.610257,"5765 University Ave, Downtown Halifax, Halifax, NS, B3H 4K4",0.1207386820293354,0.43256186511985023,3.5444728332287636,3.942172174094746,6.674229308759714,1.9807322221615145
"Short-Term Fully Furnished Oceanfront Home Jan 9, -April 30,2024",-1,-1,"Keans Road, Hubbards, NS",44.6370465,-64.0634941,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,34311.83721992423,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0.8540283604711997,0.1016114823711493,https://www.kijiji.ca/v-short-term-rental/city-of-halifax/short-term-fully-furnished-oceanfront-home-jan-9-april-30-2024/1681865120,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.610462,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.1247781738308372,23.950275265680876,20.6310153098225,20.781693424806374,19.02099982078467,21.9683652078046
Room sublet for May 1st - Sept. 1st,-1,-1,"1514 Robie St, Halifax, NS B3H 3E4",44.6406049,-63.5872757,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,434.0,189,67.84599374230393,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2598305121866228,0.4412148925805683,0.2557163897908505,https://www.kijiji.ca/v-short-term-rental/city-of-halifax/room-sublet-for-may-1st-sept-1st/1688145740,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.610653,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",0.4050308127644462,0.587888928680792,3.20682830482746,3.633454431755806,6.369079675723604,1.6377655024539985
Amazing location! One room for rent starting May 1st,-1,-1,"Halifax, NS B3H 3C3",44.6311305,-63.5817947,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,265.54258788394174,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4604036141411922,0.218976847980585,0.4705414744514639,https://www.kijiji.ca/v-room-rental-roommate/city-of-halifax/amazing-location-one-room-for-rent-starting-may-1st/1688145587,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.610890,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.1140130527238445,1.0311840439854225,3.759423427140623,4.266465021449428,7.00055677008955,2.1892804240273214
1 Bedroom Downtown Halifax for July,-1,-1,"1530 Birmingham Street, Halifax, NS, B3J 0B5",44.6436065,-63.57735529999999,-1,2195.0,-1,1.0,1.0,-1,0,0,0,0,"Gym, 24 Hour Security, Bicycle Parking, Storage Space",1,-1.0,-1,-1.0,-1,-1,-1,-1,530,-1,-1,1 Year,-1,0.050421375709399,0.1367809021433311,0.0298097506192233,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/1-bedroom-downtown-halifax-for-july/1688141564,Kijiji.ca,-1,"Gym, 24 Hour Security, Bicycle Parking, Storage Space",,2024-03-25 03:21:39.611114,,0.1273369066290355,0.15264400808025594,3.5837141998677997,3.9144638643141887,6.6329504111757345,2.0507142850623494
Private bedroom for summer sublet,-1,-1,"Seymour St, Halifax, B3H 3M5",44.63835,-63.5893719,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,434.0,189,368.5235412689122,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2843290278428543,0.2969536379529492,0.2709558941846789,https://www.kijiji.ca/v-short-term-rental/city-of-halifax/private-bedroom-for-summer-sublet/1688133576,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.611334,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",0.5667622491061941,0.7670911159776574,3.1846020267088835,3.6544975319223414,6.390412301038964,1.6091653659358747
Summer sublet,-1,-1,"5633 Fenwick St, Halifax, B3H 1R2",44.6381326,-63.57591369999999,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,700.0,75,311.5225533390734,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0779739286983515,0.3641129680375893,0.3281479111284429,https://www.kijiji.ca/v-short-term-rental/city-of-halifax/summer-sublet/1688133027,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.611537,"5280 Green St South End, Halifax, NS B3H 1N7",0.1267238491680439,0.5371696658134066,3.7874170786530335,4.183363547209037,6.914257656725744,2.2219654926181778
Quiet Contemporary Downtown 2BDR apartment – Available May 1st.,-1,-1,"Halifax, NS B3K 3R8",44.6533339,-63.5863441,Kijiji User,2100.0,-1,2.0,1.0,-1,0,0,0,0,-1,0,62.0,29,838.4328821251006,-1,-1,-1,-1,750,-1,-1,1 Year,-1,0.4751388163561635,0.1118594524149931,0.5057861832823577,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/quiet-contemporary-downtown-2bdr-apartment-available-may-1st/1688129846,Kijiji.ca,Kijiji User,-1,,2024-03-25 03:21:39.611745,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",0.494612012786379,0.6691455784195807,2.9892115565972794,3.2022888460144996,5.890838741538171,1.5939095548591669
"138 Edward Drive Enfield, Nova Scotia",-1,-1,"138 Edward Drive, Enfield, NS, B2T1H8",44.96918609999999,-63.5647104,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,25113.68470705466,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.310049903069118,2.059796683176381,2.206046096635846,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/138-edward-drive-enfield-nova-scotia/1677446159,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.617421,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",1.0618866825542854,22.340209093082986,21.703578436095167,20.801369532448284,19.6075997700597,22.244351259889765
Sublet: 1 Bedroom 1 Bathroom (May 1st - August 31),-1,-1,"Seymour Street, Halifax, NS",44.6374212,-63.5888955,Kijiji User,1900.0,-1,1.0,1.0,-1,0,0,0,0,"Gym, Bicycle Parking, Elevator in Building",1,-1.0,-1,-1.0,-1,-1,-1,-1,521,-1,-1,Month-to-month,-1,0.2573527878751155,0.2766221203882015,0.2457005021110311,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/sublet:-1-bedroom-1-bathroom-may-1st-august-31/1688128058,Kijiji.ca,Kijiji User,"Gym, Bicycle Parking, Elevator in Building",,2024-03-25 03:21:39.611974,,0.5544870973256588,0.7951487284073264,3.2360882697873885,3.7147238332632155,6.450275097855399,1.660672006565221
